-5.217094726562500000e+02 -2.949115905761718750e+02 -5.463365478515625000e+02 -6.919373168945312500e+02 -5.660520629882812500e+02 -7.812268066406250000e+02 -3.722765808105468750e+02 -1.723386688232421875e+02 -3.221555786132812500e+02 -2.419595031738281250e+02 -2.699495544433593750e+02 -2.904913024902343750e+02 -2.192317199707031250e+02 -6.045937500000000000e+02 -2.267062683105468750e+02 -4.032446384429931641e+00 -5.777943725585937500e+02 -6.609420013427734375e+01 -1.135270690917968750e+02 -1.497079467773437500e+03 -9.556174278259277344e+00 -7.273880004882812500e+01 -4.612782592773437500e+02 -3.880481872558593750e+02 -1.728885040283203125e+02 -7.287592773437500000e+02 -9.127371215820312500e+01 -2.105189514160156250e+02 -1.628795471191406250e+02 -1.409264831542968750e+02 -6.365667724609375000e+02 -5.078420715332031250e+02 -4.884685363769531250e+02 -2.276745605468750000e+01 -1.827754058837890625e+02 -1.677650146484375000e+02 -2.559795074462890625e+02 -1.383520050048828125e+02 -2.400711059570312500e+02 -4.609929809570312500e+02 -1.548502960205078125e+02 -1.607979431152343750e+02 -3.091359558105468750e+02 -5.562312622070312500e+02 -1.031891708374023438e+02 -1.063481216430664062e+02 -1.692616271972656250e+02 -4.828630676269531250e+02 -7.897221069335937500e+02 -1.703929748535156250e+02 -1.005598068237304688e+02 -8.852642822265625000e+01 -1.343648529052734375e+02 -1.271082687377929688e+02 -1.717262573242187500e+02 -3.947281494140625000e+02 -1.693793945312500000e+02 -1.420433349609375000e+02 -1.246674194335937500e+02 -7.687892150878906250e+01 -1.131985664367675781e+01 -1.293830566406250000e+02 -1.357662658691406250e+02 -8.250154113769531250e+01 -1.725468750000000000e+02 -1.084135208129882812e+02 1.804256439208984375e+00 -7.920285224914550781e+00 -5.913489151000976562e+01 -4.283068084716796875e+01 -1.442768249511718750e+02 1.066179885864257812e+02 -2.659361572265625000e+02 -2.252427673339843750e+02 -4.749776458740234375e+01 -7.455873107910156250e+01 -1.257664031982421875e+02 -6.046354293823242188e+01 -1.231814346313476562e+02 -9.355984497070312500e+01 -1.057016143798828125e+02 -1.227635421752929688e+02 -6.418623352050781250e+01 -9.890261840820312500e+01 -1.007319564819335938e+02 -5.136365890502929688e+01 -6.679740142822265625e+01 -8.677223968505859375e+01 -9.529546356201171875e+01 -1.084399642944335938e+02 -1.334419860839843750e+02 -8.937023162841796875e+01 -9.718267059326171875e+01 -5.361962127685546875e+01 -5.624574279785156250e+01 -1.075445556640625000e+02 -2.515162086486816406e+01 -1.084342193603515625e+02 -4.230560302734375000e+01 -4.574910736083984375e+01 -9.415111541748046875e+01 -4.038902664184570312e+01 -1.108367614746093750e+02 -5.993872833251953125e+01 -1.619391937255859375e+02 -5.646475601196289062e+01 -1.334280853271484375e+02 -9.577131652832031250e+01 -1.409696044921875000e+02 -1.089114837646484375e+02 -7.428025054931640625e+01 -8.930075836181640625e+01 -1.242272415161132812e+02 -5.451630401611328125e+01 -1.140153579711914062e+02 -6.753822803497314453e+00 -8.802144622802734375e+01 -7.801625061035156250e+01 -1.064467086791992188e+02 -9.090277862548828125e+01 -4.613371658325195312e+01 -7.281661987304687500e+01 -5.575978088378906250e+01 -1.126319656372070312e+02 -8.314468383789062500e+01 -1.422611236572265625e+02 -9.205380249023437500e+01 -5.508223724365234375e+01 -1.159020767211914062e+02 -9.946658325195312500e+01 -1.305390625000000000e+02 -6.717246246337890625e+01 -7.163982391357421875e+01 -9.340972900390625000e+01 -1.110008392333984375e+02 -6.538517761230468750e+01 -1.346940917968750000e+02 -1.125710983276367188e+02 -7.290506744384765625e+01 -9.649762725830078125e+01 -1.166961898803710938e+02 -8.639951324462890625e+01 -1.075382156372070312e+02 -1.014542617797851562e+02 -9.091442108154296875e+01 -1.243120727539062500e+02 -1.062032852172851562e+02 -1.278866500854492188e+02 -6.104633331298828125e+01 -1.171713027954101562e+02 -1.004892120361328125e+02 -1.178596572875976562e+02 -7.463602447509765625e+01 -1.186917419433593750e+02 -7.062133789062500000e+01 -1.174455337524414062e+02 -9.312322235107421875e+01 2.079129486083984375e+02 -1.077189331054687500e+02 -8.138922119140625000e+01 -5.953990936279296875e+01 6.934671998023986816e-01 -1.203058547973632812e+02 2.629316139221191406e+01 -8.921987152099609375e+01 6.202495574951171875e+01 2.918875732421875000e+02 3.196734428405761719e+01 -9.909313964843750000e+01 -1.597623291015625000e+02 -7.906285095214843750e+01 -1.538921813964843750e+02 -1.049468135833740234e+01 -1.652863006591796875e+02 -2.855732536315917969e+01 -8.065992736816406250e+01 -9.740525817871093750e+01 -1.335778656005859375e+02 -6.420294189453125000e+01 -1.201737899780273438e+02 -6.607546234130859375e+01 -7.142148590087890625e+01 -7.678598785400390625e+01 -1.057219085693359375e+02 -6.006975173950195312e+00 -1.075578536987304688e+02 -1.089214782714843750e+02 -1.070714035034179688e+02 -7.476287078857421875e+01 -7.493405151367187500e+01 -1.545186004638671875e+02 -7.255519104003906250e+01 -1.042881393432617188e+02 -9.302634429931640625e+01 -7.149565124511718750e+01 -7.058575439453125000e+01 -1.236789550781250000e+02 -9.227720642089843750e+01 -7.897321319580078125e+01 -9.301057434082031250e+01 -5.307956314086914062e+01 -1.278472290039062500e+02 -9.745520782470703125e+01 -1.209327697753906250e+02 -1.341956024169921875e+02 -8.996501922607421875e+01 -7.913710784912109375e+01 -6.158085632324218750e+01 -5.590666961669921875e+01 -1.132588882446289062e+02 -1.112584228515625000e+02 -1.059456634521484375e+02 -1.166751480102539062e+02 -5.906880569458007812e+01 -6.801829528808593750e+01 -7.962074279785156250e+01 -8.720764160156250000e+01 -1.562339935302734375e+02 3.902574920654296875e+01 1.829652099609375000e+02 -6.056682586669921875e+01 -1.355526885986328125e+02 -9.637250518798828125e+01 -2.387375259399414062e+01 -1.556852111816406250e+02 -6.331776046752929688e+01 -5.793883514404296875e+01 -9.213975524902343750e+01 -8.270031738281250000e+01 -1.236040267944335938e+02 -4.420061111450195312e+01 -5.569285964965820312e+01 -1.356097869873046875e+02 -2.594691848754882812e+01 5.789867401123046875e+00 -9.462858581542968750e+01 -1.090982208251953125e+02 -5.435119247436523438e+01 -1.052897872924804688e+02 -5.447999954223632812e+01 -9.541390228271484375e+01 -3.027737426757812500e+01 9.309037208557128906e+00 -9.247693634033203125e+01 -4.629309082031250000e+01 -1.235472106933593750e+02 -3.517359542846679688e+01 -9.797811889648437500e+01 4.776506423950195312e+00 -6.717752075195312500e+01 -8.393218994140625000e+01 -7.080494689941406250e+01 -3.801690673828125000e+01 -5.463045120239257812e+00 -5.525407791137695312e+01 -1.452676391601562500e+02 -7.874040985107421875e+01 -3.197114562988281250e+01 -8.466545867919921875e+01 -2.057206916809082031e+01 -5.143037796020507812e+01 7.119753837585449219e+00 -7.161304473876953125e+01 -5.996479415893554688e+01 -9.010558128356933594e+00 -8.245959472656250000e+01 -4.159502792358398438e+01 -9.379498291015625000e+01 -9.667647552490234375e+01 -7.229965972900390625e+01 -5.494220733642578125e+01 -8.883414459228515625e+01 -3.517051696777343750e+01 -5.907692718505859375e+01 -9.078996276855468750e+01 9.704901576042175293e-01 -3.257076644897460938e+01 -3.829757308959960938e+01 -6.999157714843750000e+01 -9.036305999755859375e+01 -4.104322433471679688e+01 -4.661945724487304688e+01 -7.075895690917968750e+01 -6.341374206542968750e+01 -3.312553405761718750e+01 1.317476806640625000e+02 -7.782645225524902344e+00 -1.321474304199218750e+02 -9.828165435791015625e+01 -9.296909332275390625e+01 -1.691570663452148438e+01 -8.100341033935546875e+01 -2.257931900024414062e+01 -4.421067428588867188e+01 -3.437314987182617188e+01 -5.006781005859375000e+01 -1.328715972900390625e+02 -9.824510192871093750e+01 -1.804514312744140625e+01 -5.409592056274414062e+01 -1.983632850646972656e+01 -6.983820343017578125e+01 -5.905340194702148438e+01 4.373122787475585938e+01 1.509447631835937500e+02 -4.987094879150390625e+01 -5.609895324707031250e+01 -6.071566009521484375e+01 -9.473677062988281250e+01 -1.503470153808593750e+02 -4.733745193481445312e+01 2.098334045410156250e+02 -1.685813903808593750e+01 1.243449249267578125e+02 -5.995299530029296875e+01 -2.658683586120605469e+01 -1.982109832763671875e+01 -9.328964233398437500e+01 1.238393020629882812e+01 -2.718304252624511719e+01 -4.335050201416015625e+01 -4.817191314697265625e+01 -1.063119964599609375e+02 -3.938442993164062500e+01 1.465486450195312500e+02 -6.760331726074218750e+01 7.100119018554687500e+01 8.321850776672363281e+00 1.278500080108642578e+01 1.332383270263671875e+02 4.366173553466796875e+01 -4.296022415161132812e+01 1.669425964355468750e+02 2.162503204345703125e+02 2.446329956054687500e+02 -2.406879997253417969e+01 2.226179504394531250e+02 1.386212635040283203e+01 -4.900912094116210938e+01 -1.286223602294921875e+02 -7.551802062988281250e+01 9.886152267456054688e+00 2.441763000488281250e+02 2.142352294921875000e+01 3.513158416748046875e+01 -2.522947502136230469e+01 -2.890157127380371094e+01 -5.456785964965820312e+01 -4.106275177001953125e+01 -3.418188476562500000e+01 -2.104440116882324219e+01 -5.960092544555664062e+01 2.069436340332031250e+02 -1.938051795959472656e+01 1.811086120605468750e+02 2.068776550292968750e+02 -3.015667152404785156e+01 -1.124680633544921875e+02 1.902674102783203125e+02 1.901149597167968750e+02 2.152762756347656250e+02 1.675754241943359375e+02 1.877983245849609375e+02 1.457335205078125000e+02 1.678095397949218750e+02 1.840763549804687500e+02 2.008249206542968750e+02 8.893280029296875000e+01 1.253835067749023438e+02 1.606173858642578125e+02 2.079993133544921875e+02 6.924875640869140625e+01 -3.550479888916015625e+01 -1.434176025390625000e+02 1.505871276855468750e+02 -9.744171905517578125e+01 1.215249557495117188e+02 2.273855895996093750e+02 2.062878417968750000e+02 1.606944122314453125e+02 1.526958923339843750e+02 -8.291590881347656250e+01 -3.097592926025390625e+01 -1.769566154479980469e+01 -8.689826965332031250e+00 2.032377777099609375e+02 1.388940582275390625e+02 -1.190430164337158203e+01 -1.055813598632812500e+02 -5.193266296386718750e+01 -5.886138153076171875e+01 -8.252523040771484375e+01 2.413567352294921875e+02 1.345563964843750000e+02 -1.067469596862792969e+01 -3.767942047119140625e+01 1.168623962402343750e+02 1.970540771484375000e+02 9.226130676269531250e+01 -2.213678169250488281e+01 1.331511535644531250e+02 1.124990539550781250e+02 1.434839019775390625e+02 -1.083003845214843750e+02 2.035767211914062500e+02 1.056864166259765625e+02 1.518843231201171875e+02 -7.834832763671875000e+01 -1.137520065307617188e+02 -1.854223785400390625e+02 -1.110748901367187500e+02 -7.991585540771484375e+01 -2.730000877380371094e+01 1.569632568359375000e+02 -1.479565887451171875e+02 2.085818786621093750e+02 -3.858795404434204102e+00 1.569023742675781250e+02 -5.165182113647460938e+01 -6.145761489868164062e+01 -1.047144889831542969e+01 1.965202789306640625e+02 6.248400115966796875e+01 -3.415224075317382812e+01 1.473587188720703125e+02 1.604089813232421875e+02 1.757068786621093750e+02 2.768075942993164062e+01 1.741687622070312500e+02 2.109721679687500000e+02 -8.295513916015625000e+01 -5.938082504272460938e+01 2.330644989013671875e+02 2.340703887939453125e+02 8.279306411743164062e+00 1.669905548095703125e+02 2.169610748291015625e+02 -7.982460784912109375e+01 2.546492919921875000e+02 -3.245769500732421875e+01 -3.758711624145507812e+01 -9.650217437744140625e+01 4.574276447296142578e+00 1.337536926269531250e+02 -7.237142181396484375e+01 -6.979359436035156250e+01 -4.214870834350585938e+01 2.010949249267578125e+02 -1.021158828735351562e+02 1.620097961425781250e+02 -4.269507217407226562e+01 -3.345114135742187500e+01 -9.665556335449218750e+01 -3.279246520996093750e+01 -1.337688732147216797e+01 5.996186828613281250e+01 1.990237731933593750e+02 1.353255920410156250e+02 -9.130239105224609375e+01 2.196476898193359375e+02 2.254352264404296875e+02 -7.301157379150390625e+01 2.386060943603515625e+02 1.886361236572265625e+02 1.768834228515625000e+02 1.753260955810546875e+02 1.437814788818359375e+02 1.171168136596679688e+02 1.045519256591796875e+02 1.372235870361328125e+02 1.571565704345703125e+02 1.957444763183593750e+02 1.781446380615234375e+02 1.132683944702148438e+02 2.072661590576171875e+02 1.369936065673828125e+02 1.669471588134765625e+02 1.145951385498046875e+02 -6.528695678710937500e+01 1.669453887939453125e+02 1.321883087158203125e+02 2.139143829345703125e+02 1.462944488525390625e+02 -3.659356307983398438e+01 -1.369785614013671875e+02 -1.104880142211914062e+02 1.621233520507812500e+02 6.613214874267578125e+01 -4.307518005371093750e+01 3.895641708374023438e+01 7.302266693115234375e+01 -1.854784965515136719e+01 4.209314346313476562e+01 -1.104056930541992188e+02 -6.353836822509765625e+01 9.675849151611328125e+01 -1.738959121704101562e+01 6.915088653564453125e+01 -6.643785095214843750e+01 -7.388024902343750000e+01 2.078764648437500000e+02 3.239829635620117188e+01 -1.748046493530273438e+01 -1.398739576339721680e+00 -5.179631042480468750e+01 1.662655029296875000e+02 1.316998748779296875e+02 -5.311577796936035156e+00 6.931155395507812500e+01 1.363574981689453125e+02 -1.075353164672851562e+02 1.035776367187500000e+02 1.645048065185546875e+02 1.175647277832031250e+02 -5.333444595336914062e+01 -1.030584945678710938e+02 -9.692434692382812500e+01 1.763980712890625000e+02 2.412575531005859375e+02 1.809331817626953125e+02 1.494377136230468750e+02 1.294176025390625000e+02 1.725919799804687500e+02 -2.523541259765625000e+01 2.036093597412109375e+02 6.640653991699218750e+01 2.254078521728515625e+02 9.769960021972656250e+01 1.996679840087890625e+02 2.650091552734375000e+02 2.481375122070312500e+02 2.061139678955078125e+02 2.440959472656250000e+02 2.286864013671875000e+02 1.779182586669921875e+02 1.095497436523437500e+02 -7.269789123535156250e+01 -2.378013458251953125e+02 1.718250274658203125e+02 -7.821745300292968750e+01 1.785707092285156250e+02 1.982562408447265625e+02 2.028309173583984375e+02 1.877636871337890625e+02 2.178398284912109375e+02 5.080023574829101562e+01 2.040974426269531250e+02 2.118799896240234375e+02 1.437104644775390625e+02 2.173226470947265625e+02 2.009024658203125000e+02 2.468464508056640625e+02 2.133823242187500000e+02 1.920752105712890625e+02 2.789426879882812500e+02 2.079015045166015625e+02 1.853647003173828125e+02 2.250986938476562500e+02 2.276119232177734375e+02 2.118768615722656250e+02 2.221223297119140625e+02 1.457742919921875000e+02 2.439493103027343750e+02 -2.064115600585937500e+02 4.648281097412109375e+00 -1.786533203125000000e+02 2.588691329956054688e+01 2.169575500488281250e+02 8.633912658691406250e+01 2.153274688720703125e+02 -2.348329162597656250e+01 2.594943428039550781e+01 1.127548065185546875e+02 1.959476470947265625e+02 1.645051879882812500e+02 2.033708953857421875e+02 2.728420715332031250e+02 2.917645568847656250e+02 2.567811584472656250e+02 1.014478836059570312e+02 2.287616424560546875e+02 2.065692901611328125e+02 4.698160171508789062e+01 2.243197937011718750e+02 2.170921707153320312e+01 9.178905487060546875e+00 2.084939727783203125e+02 9.478242874145507812e+00 1.963153228759765625e+02 2.284947967529296875e+01 -9.137121582031250000e+01 2.359866333007812500e+02 9.162449645996093750e+01 1.007769622802734375e+02 -5.972451782226562500e+01 2.577735290527343750e+02 2.346714324951171875e+02 -1.193948745727539062e+00 1.946333465576171875e+02 -4.865946769714355469e+00 -9.060472488403320312e+00 -3.110747337341308594e+01 2.165136413574218750e+02 2.401656646728515625e+02 2.308884735107421875e+02 2.358111877441406250e+02 -5.300823974609375000e+01 -5.354634761810302734e+00 2.552079620361328125e+02 1.828034362792968750e+02 2.154983673095703125e+02 2.172706298828125000e+02 1.222338795661926270e+00 2.052199096679687500e+02 2.560169982910156250e+02 1.984787139892578125e+02 -2.344209098815917969e+01 -4.425227737426757812e+01 1.933922882080078125e+02 2.192106933593750000e+02 2.694291687011718750e+02 2.544780120849609375e+02 2.748255004882812500e+02 -1.820704269409179688e+01 2.447291259765625000e+02 2.636718139648437500e+02 2.642536315917968750e+02 2.609408264160156250e+02 2.758345031738281250e+02 2.289931793212890625e+02 -6.146556091308593750e+01 2.078887634277343750e+02 1.783835296630859375e+02 2.299728393554687500e+02 2.249401245117187500e+02 1.254652404785156250e+02 1.642986297607421875e+02 1.344206695556640625e+02 2.064154357910156250e+02 2.670227355957031250e+02 2.525768585205078125e+02 -2.294953918457031250e+01 2.606220397949218750e+02 2.406050872802734375e+02 1.313561248779296875e+02 -6.605133819580078125e+01 -4.041337585449218750e+01 1.034424667358398438e+02 1.830588073730468750e+02 2.421207580566406250e+02 2.369185791015625000e+02 2.483087921142578125e+02 2.480800323486328125e+02 2.417542419433593750e+02 2.324036407470703125e+02 2.018168182373046875e+02 -2.451038742065429688e+01 1.647256164550781250e+02 1.891692199707031250e+02 -2.941766357421875000e+01 1.412915496826171875e+02 2.343340301513671875e+02 2.486533813476562500e+02 2.334640197753906250e+02 2.430127105712890625e+02 2.694111022949218750e+02 1.835270538330078125e+02 1.054461288452148438e+02 2.705287475585937500e+02 2.510791778564453125e+02 2.867409973144531250e+02 2.737201538085937500e+02 2.636975097656250000e+02 1.915166473388671875e+02 2.667041320800781250e+02 -9.450695991516113281e+00 2.392790222167968750e+02 1.508285980224609375e+02 2.760957641601562500e+02 2.230932617187500000e+02 1.020835494995117188e+01 2.301291046142578125e+02 2.317696533203125000e+02 6.984159088134765625e+01 2.555726165771484375e+02 2.332633972167968750e+02 1.224226913452148438e+02 2.580220947265625000e+02 2.537877197265625000e+02 2.650482788085937500e+02 2.787911987304687500e+02 2.451456146240234375e+02 1.276612167358398438e+02 1.912604522705078125e+02 2.871946411132812500e+02 2.164748382568359375e+02 2.754611511230468750e+02 2.698061218261718750e+02 2.363162841796875000e+02 2.385652160644531250e+01 2.487998809814453125e+02 2.489205169677734375e+02 2.536793670654296875e+02 2.785271606445312500e+02 2.591469726562500000e+02 1.456923980712890625e+02 2.361441650390625000e+02 2.470013885498046875e+02 2.565006713867187500e+02 2.128044128417968750e+02 2.163611297607421875e+02 2.798119812011718750e+02 2.797326965332031250e+02 1.922524871826171875e+02 2.316292266845703125e+02 2.534806518554687500e+02 2.807443847656250000e+02 2.449698333740234375e+02 -4.514962673187255859e+00 -2.614633178710937500e+01 2.720676574707031250e+02 -1.243118953704833984e+01 2.569658203125000000e+02 2.685716552734375000e+02 2.423035736083984375e+02 2.187366485595703125e+02 2.543340606689453125e+02 2.826297607421875000e+02 -5.369241237640380859e-01 1.430073242187500000e+02 2.681382751464843750e+02 2.670101356506347656e+01 -1.215802955627441406e+01 6.834960937500000000e+00 4.285723876953125000e+01 2.548479614257812500e+02 2.650792236328125000e+02 1.780126495361328125e+02 9.289302062988281250e+01 2.885050659179687500e+02 2.670866012573242188e+01 1.409507942199707031e+01 2.053041534423828125e+02 -3.635030031204223633e+00 2.513530273437500000e+02 2.491246490478515625e+02 2.378206329345703125e+02 2.536298217773437500e+02 2.852849426269531250e+02 2.175257263183593750e+02 2.446115875244140625e+02 2.042208557128906250e+02 2.477335205078125000e+02 2.561016845703125000e+02 2.650622253417968750e+02 2.608438110351562500e+02 1.252423095703125000e+02 1.669126281738281250e+02 2.319144439697265625e+02 2.740129699707031250e+02 3.335654449462890625e+01 1.824024658203125000e+02 2.766294250488281250e+02 2.609190673828125000e+02 2.628481140136718750e+02 2.473972167968750000e+02 2.442664794921875000e+02 2.702997131347656250e+02 1.264799728393554688e+02 2.652722167968750000e+02 2.560596923828125000e+02 3.550550079345703125e+01 1.658056488037109375e+02 2.718268127441406250e+02 2.842932739257812500e+02 2.544274902343750000e+02 2.618778076171875000e+02 1.496542816162109375e+02 2.749865417480468750e+02 2.205677185058593750e+02 2.446106872558593750e+02 2.786186828613281250e+02 5.343286895751953125e+01 2.805576782226562500e+02 8.108522796630859375e+01 2.645279541015625000e+02 5.835197067260742188e+01 2.502946929931640625e+02 2.613346862792968750e+02 2.841677246093750000e+02 2.535334930419921875e+02 2.370797119140625000e+02 2.930310668945312500e+02 2.416174316406250000e+02 2.427854156494140625e+02 -2.225162696838378906e+01 2.406223297119140625e+02 2.659336242675781250e+02 2.512116241455078125e+01 2.559186096191406250e+02 2.641357116699218750e+02 2.400362701416015625e+02 1.916711730957031250e+02 2.888272094726562500e+02 2.701723632812500000e+02 2.625265808105468750e+02 2.770339355468750000e+02 2.863034057617187500e+02 2.867126464843750000e+02 2.071778106689453125e+02 -2.883084774017333984e+00 2.791301269531250000e+02 2.738890075683593750e+02 2.748418884277343750e+02 2.286340484619140625e+02 2.245430450439453125e+02 3.169817199707031250e+02 1.796957855224609375e+02
